Date,Open,High,Low,Close,Volume,ETF_Open,ETF_High,ETF_Low,ETF_Close,ETF_Volume
2006-04-03,8.1524,8.2116,8.0181,8.023,227495440,19.814,19.959,19.746,19.799,3716260
2006-04-04,7.9538,7.9681,7.818,7.8334,259885126,19.78,19.907,19.746,19.87,2242484
2006-04-05,8.287,8.6071,8.215,8.6071,622535329,19.916,20.045,19.879,20.036,3078471
2006-04-06,8.7465,9.2267,8.7339,9.1235,741695172,19.976,20.111,19.916,20.018,1857566
2006-04-07,9.0794,9.1187,8.7681,8.9371,430915952,20.009,20.111,19.789,19.789,1882090
2006-04-10,8.9957,9.0824,8.7659,8.7937,251933041,19.789,19.861,19.718,19.763,1316739
2006-04-11,8.8399,8.8747,8.5891,8.707,261920672,19.814,19.851,19.542,19.584,2779714
2006-04-12,8.7259,8.73,8.4905,8.543,206262018,19.612,19.674,19.567,19.621,2943716
2006-04-13,8.4905,8.6364,8.4278,8.511,204875670,19.638,19.755,19.576,19.647,1009323
2006-04-17,8.5175,8.5596,8.2408,8.2997,201207768,19.638,19.709,19.371,19.433,2925606
2006-04-18,8.3241,8.5124,8.297,8.4804,221406133,19.559,19.842,19.477,19.824,957803
2006-04-19,8.5571,8.5801,8.3843,8.4073,299730791,19.78,19.861,19.665,19.806,1320792
2006-04-20,8.9003,8.9645,8.4778,8.6609,464772054,19.799,19.976,19.755,19.824,2267686
2006-04-21,8.7681,8.7901,8.5124,8.5852,220010056,19.851,19.888,19.559,19.612,1565332
2006-04-24,8.5699,8.5699,8.388,8.4201,197137617,19.567,19.629,19.477,19.584,665572
2006-04-25,8.4481,8.5276,8.3957,8.4739,147397311,19.584,19.647,19.45,19.576,2378481
2006-04-26,8.5289,8.7439,8.5032,8.7274,198226556,19.647,19.691,19.559,19.647,2756204
2006-04-27,8.6748,8.9462,8.625,8.8826,235896757,19.524,19.907,19.524,19.842,2977907
2006-04-28,8.8682,9.1311,8.8619,9.0137,211664380,19.647,19.647,19.388,19.425,3273295
2006-05-01,9.0635,9.1615,8.8568,8.9127,209203761,19.524,19.524,19.265,19.265,4332224
2006-05-02,8.9842,9.2182,8.9787,9.1724,215024377,19.362,19.441,19.32,19.355,985701
2006-05-03,9.2132,9.2132,8.9881,9.11,191525089,19.329,19.388,19.22,19.31,917198
2006-05-04,9.0985,9.3342,9.0232,9.1081,239941811,19.347,19.45,19.184,19.38,1893340
2006-05-05,9.2084,9.2526,9.1109,9.2064,156978095,19.46,19.515,19.406,19.486,1266799
2006-05-08,9.3352,9.4527,9.1857,9.2064,165851949,19.505,19.559,19.469,19.515,860731
2006-05-09,9.1953,9.2917,9.0437,9.0958,148225167,19.584,19.584,19.371,19.433,1766228
2006-05-10,9.1311,9.135,8.9147,9.0407,128253590,19.469,19.515,19.175,19.229,2940229
2006-05-11,9.0514,9.0711,8.6505,8.7274,225979072,19.133,19.175,18.758,18.829,2953275
2006-05-12,8.7274,8.7966,8.5621,8.6698,178977080,18.758,18.82,18.635,18.652,5294975
2006-05-15,8.5956,8.7571,8.5956,8.6812,147508789,18.599,18.731,18.474,18.669,3244725
2006-05-16,8.7404,8.7404,8.2918,8.3216,261213272,18.669,18.679,18.447,18.491,1751384
2006-05-17,8.2984,8.4138,8.2049,8.3574,207766699,18.402,18.465,18.225,18.243,1857682
2006-05-18,8.4009,8.4854,8.0831,8.0909,183558785,18.447,18.447,18.172,18.182,4545381
2006-05-19,8.0909,8.3088,8.0448,8.2614,274925184,18.207,18.35,18.081,18.313,2314252
2006-05-22,8.1704,8.1947,8.0384,8.1167,200333908,18.136,18.277,18.056,18.154,1809199
2006-05-23,8.3062,8.3484,8.0679,8.0871,193654365,18.359,18.386,18.02,18.02,1154202
2006-05-24,8.0615,8.1511,7.8835,8.1112,255456642,18.109,18.25,17.959,18.199,2351597
2006-05-25,8.2294,8.2534,8.105,8.2382,129224146,18.359,18.369,18.199,18.369,1418652
2006-05-26,8.2343,8.2677,8.0856,8.1371,120732452,18.429,18.482,18.359,18.457,2275334
2006-05-30,8.0856,8.1064,7.8385,7.8399,157000249,18.331,18.395,18.09,18.09,1105273
2006-05-31,7.9092,7.9128,7.516,7.6543,357139520,18.235,18.268,18.073,18.163,1521915
2006-06-01,7.6644,7.9757,7.6221,7.9617,262836804,18.154,18.491,18.154,18.474,755220
2006-06-02,8.064,8.0808,7.7966,7.8962,191223272,18.553,18.607,18.331,18.411,1725173
2006-06-05,7.831,7.831,7.6798,7.6837,168902698,18.395,18.395,18.119,18.136,823724
2006-06-06,7.7146,7.7643,7.5443,7.6478,202479562,18.154,18.191,17.977,18.136,4106692
2006-06-07,7.6901,7.7349,7.4724,7.4992,208945143,18.047,18.191,17.887,17.887,1732034
2006-06-08,7.4737,7.8028,7.3189,7.7811,389578248,18.331,18.331,17.487,17.798,6655701
2006-06-09,7.8359,7.8835,7.5684,7.5864,216356184,17.887,17.959,17.699,17.726,924507
2006-06-12,7.612,7.6492,7.2945,7.2996,200128458,17.736,17.772,17.398,17.398,901338
2006-06-13,7.3776,7.5684,7.3457,7.4698,301127099,17.398,17.613,17.373,17.414,1841818
2006-06-14,7.4698,7.5274,7.2597,7.3776,244827075,17.354,17.604,17.354,17.531,1384459
2006-06-15,7.3571,7.6503,7.2677,7.6043,331944922,17.613,18.02,17.613,17.977,2040915
2006-06-16,7.5544,7.5801,7.365,7.3711,233702130,17.994,18.028,17.851,17.95,2542820
2006-06-19,7.4019,7.4505,7.2996,7.325,196421711,17.986,18.028,17.798,17.869,1311456
2006-06-20,7.3776,7.4724,7.3367,7.3596,187432927,17.878,17.986,17.772,17.842,1151390
2006-06-21,7.3969,7.5187,7.338,7.4097,240704518,17.781,18.191,17.781,18.073,1704364
2006-06-22,7.4366,7.6517,7.4366,7.6299,269417104,18.136,18.136,17.826,17.859,753082
2006-06-23,7.6478,7.7055,7.5212,7.5339,184050428,17.817,17.959,17.763,17.807,544312
2006-06-26,7.576,7.5812,7.475,7.5544,130041821,17.826,17.959,17.79,17.842,1081764
2006-06-27,7.5712,7.5839,7.3507,7.3545,152995106,17.913,17.913,17.604,17.604,1492220
2006-06-28,7.338,7.338,7.0958,7.1739,237190726,17.559,17.717,17.531,17.717,978611
2006-06-29,7.2728,7.5674,7.2212,7.5516,243081258,17.781,18.172,17.781,18.172,1221468
2006-06-30,7.3725,7.3957,7.2355,7.3339,205692461,18.145,18.145,18.02,18.073,2012116
2006-07-03,7.3433,7.4505,7.3433,7.4212,54318807,18.038,18.225,18.038,18.207,462311
2006-07-05,7.3123,7.3763,7.2432,7.2996,144500022,18.145,18.145,17.921,17.921,1047566
2006-07-06,7.325,7.3507,7.1215,7.142,176570109,17.959,18.047,17.895,17.941,893690
2006-07-07,7.1163,7.2418,7.0012,7.0945,222831763,17.941,17.941,17.69,17.763,937894
2006-07-10,7.1369,7.2342,6.9795,7.0434,147582157,17.826,17.851,17.487,17.559,2212229
2006-07-11,7.0551,7.17,6.9834,7.1266,230066263,17.559,17.654,17.38,17.63,2524263
2006-07-12,7.0663,7.0741,6.7758,6.7821,258400110,17.531,17.577,17.265,17.309,1161176
2006-07-13,6.6654,6.9309,6.5838,6.6912,348524593,16.758,17.327,16.758,17.025,2140914
2006-07-14,6.7219,6.7735,6.4236,6.4888,276849590,16.793,17.044,16.793,16.981,1035530
2006-07-17,6.6143,6.8014,6.6143,6.7066,285724411,16.952,17.098,16.952,17.035,1111345
2006-07-18,6.8117,6.896,6.6401,6.7744,279206670,17.025,17.121,16.83,17.07,2533711
2006-07-19,6.7808,7.0537,6.7053,6.9282,387459617,17.089,17.364,17.052,17.317,2336977
2006-07-20,7.8066,7.8875,7.6478,7.7478,549994902,17.292,17.39,17.07,17.07,798526
2006-07-21,7.6478,7.831,7.6376,7.776,248733555,17.006,17.07,16.83,16.892,1504141
2006-07-24,7.8385,7.9526,7.7389,7.8656,201557145,17.016,17.201,16.943,17.147,2017407
2006-07-25,7.914,7.9513,7.7835,7.9295,164269916,17.184,17.38,17.157,17.336,1745084
2006-07-26,7.9451,8.2779,7.8989,8.1791,250546553,17.201,17.487,17.201,17.38,830922
2006-07-27,8.2601,8.3267,8.05,8.1192,204990178,17.468,17.577,17.327,17.327,1025521
2006-07-28,8.1883,8.4112,8.132,8.3996,192836918,17.459,17.682,17.432,17.63,900661
2006-07-31,8.5584,8.7888,8.4877,8.703,248996662,17.513,17.699,17.513,17.604,4083858
2006-08-01,8.6085,8.699,8.4444,8.6031,198097896,17.531,17.531,17.256,17.354,1465108
2006-08-02,8.6595,8.7952,8.6456,8.7287,153567749,17.45,17.63,17.423,17.567,1165225
2006-08-03,8.6906,8.9645,8.6825,8.9117,234536065,17.468,17.682,17.345,17.622,724845
2006-08-04,8.5827,8.7864,8.319,8.7465,516715761,17.726,17.851,17.442,17.567,1116410
2006-08-07,8.6761,8.9127,8.4917,8.6071,347318741,17.468,17.559,17.423,17.505,2103230
2006-08-08,8.5929,8.5943,8.2614,8.2957,278228723,17.495,17.586,17.364,17.442,1214942
2006-08-09,8.3687,8.4009,8.1192,8.1434,266480460,17.781,17.869,17.513,17.549,1894460
2006-08-10,8.0871,8.2997,8.0295,8.2049,194571588,17.459,17.645,17.459,17.622,865342
2006-08-11,8.0988,8.2129,8.0142,8.1511,216809551,17.513,17.577,17.45,17.523,1150377
2006-08-14,8.1871,8.3522,8.1445,8.1883,200099251,17.663,17.834,17.63,17.673,946555
2006-08-15,8.3537,8.5162,8.2984,8.5098,240208980,17.869,18.1,17.842,18.081,1684679
2006-08-16,8.5865,8.7171,8.4943,8.7056,217878211,18.268,18.395,18.127,18.369,4717592
2006-08-17,8.7083,8.7925,8.6031,8.6556,160732524,18.359,18.553,18.34,18.447,2070387
2006-08-18,8.6711,8.7595,8.6133,8.6964,149567697,18.313,18.561,18.295,18.518,859608
2006-08-21,8.6199,8.6199,8.471,8.5238,146715505,18.465,18.465,18.34,18.395,1789403
2006-08-22,8.5316,8.7491,8.5162,8.6595,160867551,18.35,18.553,18.322,18.402,1150491
2006-08-23,8.7149,8.7914,8.5725,8.6199,148998938,18.191,18.535,18.191,18.313,2809521
2006-08-24,8.7016,8.7325,8.4867,8.6839,182662425,18.561,18.561,18.277,18.386,1279172
2006-08-25,8.6212,8.8426,8.6199,8.8042,151685941,18.386,18.527,18.35,18.438,1081989
2006-08-28,8.7646,8.7864,8.5391,8.5776,205853968,18.491,18.626,18.411,18.607,1553407
2006-08-29,8.5776,8.6133,8.3393,8.5136,264192324,18.643,18.777,18.499,18.777,1987598
2006-08-30,8.6122,8.6853,8.5391,8.5751,189701849,18.795,18.935,18.748,18.91,2263299
2006-08-31,8.6045,8.7465,8.5365,8.6892,160253963,18.98,18.98,18.82,18.839,1246780
2006-09-01,8.7681,8.7914,8.6853,8.7571,113921390,18.953,18.98,18.829,18.918,4529297
2006-09-05,8.8131,9.1567,8.7786,9.1538,282278178,18.918,19.034,18.802,19.015,2767678
2006-09-06,9.1033,9.1817,8.9256,8.9683,271642103,18.785,18.91,18.687,18.705,1499978
2006-09-07,9.0464,9.41,8.9967,9.3225,353598821,18.607,18.739,18.518,18.599,2068701
2006-09-08,9.3899,9.4228,9.2093,9.2859,249843094,18.59,18.767,18.59,18.748,2131356
2006-09-11,9.2859,9.4429,9.1462,9.2839,264623429,18.626,18.961,18.626,18.91,3604454
2006-09-12,9.3245,9.406,9.15,9.3004,469796238,18.848,19.265,18.848,19.238,1601326
2006-09-13,9.3332,9.516,9.2586,9.502,319625217,19.229,19.274,19.125,19.238,1912007
2006-09-14,9.4517,9.561,9.408,9.4989,223578145,19.115,19.347,19.115,19.284,1663983
2006-09-15,9.572,9.601,9.3841,9.4899,273817900,19.441,19.469,19.265,19.292,7772673
2006-09-18,9.4527,9.586,9.3861,9.4637,196685002,19.201,19.425,19.157,19.284,1319555
2006-09-19,9.4749,9.521,9.3225,9.4488,198019474,19.31,19.32,19.007,19.193,3973957
2006-09-20,9.527,9.692,9.504,9.638,229356551,19.355,19.515,19.201,19.505,2878813
2006-09-21,9.647,9.74,9.4819,9.558,221459485,19.505,19.559,19.284,19.32,2198396
2006-09-22,9.515,9.518,9.2946,9.3489,185483697,19.246,19.292,19.167,19.201,3758666
2006-09-25,9.4527,9.714,9.4419,9.701,239542181,19.32,19.594,19.284,19.552,1878825
2006-09-26,9.745,9.961,9.745,9.938,307573695,19.647,19.682,19.486,19.674,2837416
2006-09-27,9.89,9.921,9.71,9.783,225987295,19.737,19.789,19.46,19.524,5975281
2006-09-28,9.868,9.922,9.726,9.862,201736518,19.559,19.629,19.46,19.621,2549685
2006-09-29,9.89,9.928,9.82,9.858,113162818,19.629,19.691,19.524,19.559,1334852
2006-10-02,9.605,9.716,9.514,9.586,198682281,19.515,19.621,19.416,19.416,4695322
2006-10-03,9.526,9.597,9.3723,9.4889,220496232,19.339,19.576,19.284,19.524,2318757
2006-10-04,9.4739,9.666,9.3683,9.655,231038469,19.486,19.87,19.477,19.824,7036123
2006-10-05,9.54,9.752,9.4939,9.582,187951156,19.851,19.87,19.746,19.814,1921009
2006-10-06,9.533,9.609,9.4537,9.504,130208917,19.737,19.842,18.758,19.824,1854979
2006-10-09,9.4527,9.615,9.4168,9.556,122211350,19.763,19.924,19.737,19.879,590657
2006-10-10,9.55,9.55,9.3586,9.4537,148197243,19.897,19.924,19.78,19.897,1788728
2006-10-11,9.4208,9.4769,9.2966,9.3772,159455164,19.861,20.002,19.78,19.888,1664208
2006-10-12,9.4448,9.656,9.4258,9.638,165314129,19.907,20.203,19.907,20.182,2737417
2006-10-13,9.69,9.847,9.569,9.607,190779523,20.212,20.343,20.165,20.277,3297702
2006-10-16,9.612,9.717,9.575,9.657,141856990,20.352,20.409,20.268,20.268,2138666
2006-10-17,9.616,9.64,9.4839,9.513,134086943,20.182,20.182,19.966,20.102,8384697
2006-10-18,9.575,10.064,9.467,9.543,312852054,20.191,20.324,19.976,20.045,4224574
2006-10-19,10.15,10.238,10.009,10.117,422699152,20.002,20.147,19.924,20.111,2229103
2006-10-20,10.113,10.243,10.074,10.238,178321095,20.129,20.231,20.055,20.231,1956665
2006-10-23,10.245,10.486,10.213,10.433,232009453,20.222,20.418,19.976,20.361,1463984
2006-10-24,10.424,10.46,10.27,10.38,129135896,20.334,20.395,20.139,20.212,2472968
2006-10-25,10.413,10.5,10.375,10.46,135140806,20.268,20.409,20.231,20.395,1497167
2006-10-26,10.476,10.579,10.391,10.525,120653241,20.378,20.519,20.306,20.5,2440799
2006-10-27,10.474,10.559,10.246,10.297,165890124,20.446,20.446,20.147,20.231,2646196
2006-10-30,10.245,10.361,10.18,10.298,139419046,20.111,20.378,20.036,20.306,2785678
2006-10-31,10.436,10.46,10.273,10.384,139807017,20.404,20.436,20.25,20.352,3175547
2006-11-01,10.387,10.423,10.034,10.14,170449700,20.446,20.446,20.139,20.241,3725481
2006-11-02,10.098,10.157,10.053,10.115,129812684,20.111,20.212,20.093,20.121,3154177
2006-11-03,10.158,10.184,9.962,10.025,120438924,20.182,20.268,20.009,20.121,2156213
2006-11-06,10.118,10.253,10.043,10.209,119991965,20.212,20.409,20.156,20.361,1703576
2006-11-07,10.309,10.374,10.26,10.31,146649709,20.49,20.574,20.165,20.464,3696797
2006-11-08,10.245,10.59,10.232,10.559,192636060,20.464,20.565,20.287,20.481,3360359
2006-11-09,10.629,10.845,10.516,10.674,257380888,20.705,20.705,20.464,20.473,3492188
2006-11-10,10.706,10.706,10.566,10.644,104252983,20.25,20.546,20.25,20.528,1809760
2006-11-13,10.655,10.814,10.584,10.802,125671372,20.582,20.722,20.528,20.705,2303006
2006-11-14,10.859,10.886,10.744,10.886,164230914,20.741,20.91,20.6,20.856,2737196
2006-11-15,10.892,11.0,10.757,10.764,182479917,20.697,20.973,20.697,20.9,1933269
2006-11-16,10.871,11.052,10.835,10.963,193495187,20.954,21.034,20.847,20.981,1825508
2006-11-17,10.893,11.006,10.886,10.993,130067085,20.891,21.016,20.873,21.016,1710996
2006-11-20,10.937,11.14,10.911,11.074,158307687,20.981,21.088,20.91,21.016,1577031
2006-11-21,11.196,11.345,11.154,11.345,173594100,21.069,21.069,20.964,21.008,1610327
2006-11-22,11.399,11.622,11.251,11.564,187393383,21.13,21.167,21.016,21.167,1201444
2006-11-24,11.463,11.919,11.462,11.736,144759207,21.044,21.185,20.935,21.121,476372
2006-11-27,11.842,11.928,11.462,11.466,299726737,20.981,21.061,20.582,20.625,3635160
2006-11-28,11.578,11.778,11.514,11.757,288933742,20.565,20.741,20.49,20.732,3307151
2006-11-29,11.91,11.928,11.556,11.757,322654810,20.865,20.935,20.768,20.865,3560580
2006-11-30,11.809,11.868,11.662,11.74,242722561,20.856,20.999,20.777,20.91,1929335
2006-12-01,11.757,11.823,11.539,11.693,221733731,20.803,20.91,20.546,20.732,3261372
2006-12-04,11.77,11.789,11.589,11.669,197902465,20.768,21.069,20.768,20.999,1593901
2006-12-05,11.738,11.823,11.638,11.687,184809018,20.935,21.088,20.935,21.008,1303806
2006-12-06,11.608,11.703,11.483,11.505,177784590,21.016,21.079,20.856,20.873,1096163
2006-12-07,11.527,11.589,11.128,11.146,280207427,20.927,21.026,20.758,20.794,1758242
2006-12-08,11.156,11.448,11.14,11.302,218660737,20.768,20.918,20.669,20.794,916974
2006-12-11,11.382,11.437,11.277,11.364,139324957,20.785,21.016,20.669,20.918,1082214
2006-12-12,11.345,11.377,10.954,11.031,288424195,20.882,20.954,20.715,20.847,3372842
2006-12-13,11.266,11.407,11.16,11.405,238666152,21.016,21.016,20.741,20.882,1572195
2006-12-14,11.399,11.526,11.302,11.338,232014661,20.882,21.106,20.803,21.061,1489854
2006-12-15,11.396,11.427,11.184,11.235,206288072,21.052,21.069,20.935,20.945,2076238
2006-12-18,11.235,11.271,10.831,10.946,201209834,20.989,21.098,20.768,20.865,2334164
2006-12-19,10.842,11.101,10.708,11.053,254127334,20.687,20.839,20.608,20.732,1675118
2006-12-20,11.073,11.099,10.852,10.854,158418211,20.821,20.91,20.722,20.741,1434065
2006-12-21,10.854,10.947,10.526,10.617,251986616,20.75,20.777,20.582,20.64,2050927
2006-12-22,10.693,10.762,10.45,10.526,170538803,20.65,20.659,20.464,20.481,1580857
2006-12-26,10.516,10.575,10.36,10.439,136692465,20.427,20.6,20.427,20.6,1005718
2006-12-27,10.008,10.5,9.833,10.44,539722232,20.617,20.777,20.608,20.75,1020121
2006-12-28,10.257,10.405,10.201,10.357,312288577,20.75,20.777,20.669,20.741,1131371
2006-12-29,10.751,10.937,10.676,10.864,300160879,20.732,20.882,20.669,20.678,1198073
2007-01-03,11.049,11.087,10.486,10.731,345302870,20.768,21.034,20.537,20.741,5337498
2007-01-04,10.78,11.007,10.733,10.969,236252357,20.732,21.113,20.687,21.061,3242928
2007-01-05,10.992,11.038,10.807,10.893,232773093,20.91,20.927,20.758,20.891,1854979
2007-01-08,11.011,11.081,10.922,10.946,222149027,20.891,21.026,20.821,20.954,2001436
2007-01-09,11.075,11.907,10.906,11.854,933759387,20.918,21.044,20.812,20.981,3902081
2007-01-10,12.135,12.526,11.968,12.42,820730037,20.91,21.121,20.856,21.088,2991299
2007-01-11,12.289,12.394,12.178,12.267,401661844,21.212,21.337,21.14,21.301,4072159
2007-01-12,12.107,12.174,11.939,12.117,366027068,21.318,21.389,21.193,21.354,3542696
2007-01-16,12.257,12.452,12.222,12.433,346840092,21.248,21.379,21.239,21.31,1751157
2007-01-17,12.489,12.499,12.143,12.161,453218702,21.221,21.266,20.999,21.034,1702565
2007-01-18,11.782,11.796,11.405,11.407,659349162,20.918,20.999,20.732,20.794,5433442
2007-01-19,11.348,11.48,11.285,11.331,379744435,20.669,20.803,20.65,20.785,2666669
2007-01-22,11.418,11.419,10.968,11.116,402540763,20.758,20.794,20.528,20.632,3824359
2007-01-23,10.977,11.207,10.951,10.974,336685388,20.582,20.768,20.556,20.632,1654419
2007-01-24,11.024,11.16,11.024,11.103,258728936,20.715,21.008,20.697,21.008,4928501
2007-01-25,11.159,11.331,11.018,11.045,252639719,21.088,21.176,20.75,20.75,1699863
2007-01-26,11.149,11.189,10.885,10.935,275130377,20.831,20.9,20.678,20.758,4825916
2007-01-29,11.045,11.097,10.954,11.006,251405514,20.794,20.927,20.758,20.847,2632698
2007-01-30,11.077,11.077,10.917,10.956,160943141,20.831,20.973,20.831,20.973,2809974
2007-01-31,10.86,11.014,10.802,10.978,238301361,20.935,21.148,20.812,21.098,1938557
2007-02-01,11.031,11.048,10.852,10.852,185223259,21.121,21.167,20.945,21.008,1695364
2007-02-02,10.776,10.917,10.717,10.852,173327711,21.079,21.113,21.008,21.113,1711563
2007-02-05,10.797,10.915,10.75,10.75,161405362,20.981,21.113,20.981,21.061,1163651
2007-02-06,10.814,10.817,10.612,10.777,240961071,21.052,21.106,20.873,21.034,1907399
2007-02-07,10.821,11.062,10.7,11.032,297417155,21.158,21.212,21.052,21.13,1766677
2007-02-08,10.967,11.08,10.938,11.036,189370669,21.026,21.185,21.026,21.158,1541150
2007-02-09,10.998,11.038,10.656,10.664,239880362,21.185,21.212,20.821,20.927,2123030
2007-02-12,10.811,10.909,10.709,10.87,201764456,20.847,20.91,20.785,20.839,2920166
2007-02-13,10.909,10.923,10.796,10.846,161936755,20.91,20.954,20.847,20.927,1722963
2007-02-14,10.837,10.967,10.83,10.924,141666808,21.008,21.231,20.989,21.212,1145333
2007-02-15,10.915,10.964,10.856,10.912,101411579,21.248,21.301,21.176,21.293,3445731
2007-02-16,10.897,10.938,10.841,10.863,111474825,21.13,21.248,21.106,21.248,2301769
2007-02-20,10.83,11.034,10.779,11.0,172235557,21.148,21.301,21.079,21.258,1486143
2007-02-21,11.021,11.461,11.008,11.424,322183882,21.185,21.266,21.13,21.221,1310107
2007-02-22,11.628,11.63,11.335,11.463,233763003,21.354,21.407,21.203,21.337,4025364
2007-02-23,11.433,11.569,11.378,11.407,144427846,21.284,21.328,21.221,21.318,1133730
2007-02-26,11.507,11.526,11.22,11.352,171792585,21.248,21.37,21.14,21.266,1110835
2007-02-27,11.048,11.15,10.683,10.748,319442902,20.91,21.113,20.25,20.446,5310950
2007-02-28,10.828,10.961,10.629,10.834,256409965,20.446,20.687,20.334,20.49,4069345
2007-03-01,10.757,11.308,10.724,11.149,394757858,20.203,20.625,19.907,20.509,4143403
2007-03-02,11.112,11.211,10.912,10.938,239815763,20.361,20.473,20.129,20.129,2939105
2007-03-05,10.991,11.352,10.982,11.053,233181782,19.966,20.378,19.966,20.174,1582877
2007-03-06,11.245,11.308,11.193,11.293,201682723,20.334,20.481,20.222,20.481,2448784
2007-03-07,11.271,11.394,11.199,11.235,174620479,20.37,20.409,20.222,20.222,1734397
2007-03-08,11.344,11.36,11.2,11.271,142484159,20.395,20.509,20.315,20.395,3121440
2007-03-09,11.371,11.378,11.193,11.267,125660350,20.528,20.546,20.277,20.446,1273660
2007-03-12,11.271,11.525,11.27,11.509,203423631,20.37,20.6,20.37,20.574,1792326
2007-03-13,11.448,11.601,11.32,11.32,241977610,20.481,20.537,20.182,20.241,1863980
2007-03-14,11.345,11.526,11.261,11.526,222120710,20.241,20.436,20.083,20.427,3261705
2007-03-15,11.526,11.571,11.438,11.47,155920572,20.427,20.464,20.315,20.436,2523809
2007-03-16,11.472,11.525,11.438,11.473,159438492,20.343,20.49,20.315,20.404,3267923
2007-03-19,11.555,11.725,11.473,11.67,198842082,20.509,20.75,20.473,20.537,979177
2007-03-20,11.695,11.761,11.662,11.715,136404395,20.582,20.705,20.528,20.669,1452507
2007-03-21,11.782,12.037,11.738,12.022,191659295,20.705,21.088,20.617,21.088,965509
2007-03-22,12.01,12.083,11.91,12.033,157625132,20.989,21.026,20.821,21.008,1939453
2007-03-23,11.949,12.046,11.949,11.977,125828992,20.935,21.052,20.9,20.954,1541150
2007-03-26,12.04,12.281,11.949,12.274,241161364,20.954,21.016,20.528,20.981,1078276
2007-03-27,12.254,12.399,12.167,12.223,257947727,20.927,20.989,20.891,20.989,1985196
2007-03-28,12.153,12.217,11.928,11.94,264554993,20.812,20.873,20.687,20.75,2235403
2007-03-29,12.06,12.061,11.811,12.006,202352424,20.803,20.856,20.556,20.777,3210302
2007-03-30,12.078,12.125,11.878,11.899,167475178,20.785,20.839,20.582,20.732,4293641
2007-04-02,12.056,12.069,11.912,11.993,139963969,20.794,20.882,20.669,20.839,1769717
2007-04-03,12.054,12.196,12.007,12.102,162849037,20.882,21.098,20.803,21.008,2239395
2007-04-04,12.16,12.184,12.053,12.072,132966739,20.989,21.13,20.981,21.13,2577019
2007-04-05,12.05,12.125,11.977,12.125,99148054,21.158,21.221,20.91,21.212,742058
2007-04-09,12.194,12.204,11.915,11.993,115261788,21.212,21.284,21.158,21.212,863579
2007-04-10,11.997,12.069,11.964,12.069,98296930,21.193,21.248,21.121,21.193,2184585
2007-04-11,12.026,12.032,11.823,11.857,153101090,21.248,21.248,20.973,20.999,2357722
2007-04-12,11.791,11.821,11.617,11.806,183654688,21.026,21.221,20.927,21.221,867005
2007-04-13,11.645,11.704,11.533,11.555,200863594,21.088,21.239,20.973,21.239,1252150
2007-04-16,11.601,11.718,11.556,11.708,169955276,21.258,21.415,21.248,21.415,1486635
2007-04-17,11.786,11.82,11.487,11.57,209655898,21.37,21.462,21.31,21.462,1544229
